date_mutation,valeur_fonciere,type_local,surface_reelle_bati,nombre_pieces_principales,code_commune,nom_commune,code_departement
2023-12-16,283894.0,Appartement,72.7,2,93066,Saint-Denis,93
2024-11-16,293856.0,Appartement,74.6,2,93066,Saint-Denis,93
2023-12-22,172773.0,Appartement,41.7,2,93066,Saint-Denis,93
2024-07-30,259503.0,Appartement,64.9,2,93066,Saint-Denis,93
2023-07-25,292135.0,Appartement,67.2,2,93066,Saint-Denis,93
2024-03-17,290302.0,Appartement,70.0,2,93066,Saint-Denis,93
2024-09-17,185590.0,Appartement,41.9,2,93066,Saint-Denis,93
2023-01-05,208220.0,Appartement,54.0,2,93066,Saint-Denis,93
2024-12-12,282226.0,Appartement,61.8,2,93066,Saint-Denis,93
2023-12-14,274395.0,Appartement,65.2,3,93066,Saint-Denis,93
2022-05-19,362441.0,Appartement,82.1,3,93066,Saint-Denis,93
2022-11-22,240700.0,Appartement,54.1,3,93066,Saint-Denis,93
2024-10-19,265268.0,Appartement,63.8,3,93066,Saint-Denis,93
2023-04-20,387093.0,Appartement,100.2,3,93066,Saint-Denis,93
2023-04-30,449526.0,Appartement,102.6,3,93066,Saint-Denis,93
2024-02-26,257505.0,Appartement,57.3,3,93066,Saint-Denis,93
2022-05-12,343551.0,Appartement,91.0,3,93066,Saint-Denis,93
2022-03-18,193092.0,Appartement,55.0,3,93066,Saint-Denis,93
2024-02-06,309465.0,Appartement,95.7,3,93066,Saint-Denis,93
2022-12-23,368697.0,Appartement,83.2,3,93066,Saint-Denis,93
2024-02-13,287965.0,Appartement,68.4,3,93066,Saint-Denis,93
2023-02-14,241512.0,Appartement,58.7,3,93066,Saint-Denis,93
2023-08-09,240551.0,Appartement,61.9,3,93066,Saint-Denis,93
2024-06-07,271638.0,Appartement,63.5,3,93066,Saint-Denis,93
2023-01-29,411864.0,Appartement,94.0,3,93066,Saint-Denis,93
2022-07-17,177785.0,Appartement,56.3,3,93066,Saint-Denis,93
2022-01-11,273099.0,Appartement,62.3,3,93066,Saint-Denis,93
2022-05-28,264459.0,Appartement,70.4,3,93066,Saint-Denis,93
2024-12-17,290403.0,Appartement,69.4,3,93066,Saint-Denis,93
2024-08-28,342438.0,Appartement,77.5,3,93066,Saint-Denis,93
2022-10-10,285634.0,Appartement,77.7,3,93066,Saint-Denis,93
2024-02-10,354974.0,Appartement,93.3,3,93066,Saint-Denis,93
2022-09-18,389165.0,Appartement,97.1,3,93066,Saint-Denis,93
2022-08-30,330917.0,Appartement,92.3,3,93066,Saint-Denis,93
2023-11-09,248344.0,Appartement,77.6,3,93066,Saint-Denis,93
2023-08-17,233267.0,Appartement,53.0,3,93066,Saint-Denis,93
2024-01-03,349811.0,Appartement,99.6,3,93066,Saint-Denis,93
2023-08-13,247716.0,Appartement,55.3,3,93066,Saint-Denis,93
2024-11-26,223778.0,Appartement,55.7,3,93066,Saint-Denis,93
2024-03-28,390397.0,Appartement,100.1,3,93066,Saint-Denis,93
2022-08-16,332826.0,Appartement,83.8,3,93066,Saint-Denis,93
2023-06-23,375692.0,Appartement,82.0,3,93066,Saint-Denis,93
2024-05-13,271382.0,Appartement,85.6,3,93066,Saint-Denis,93
2022-05-02,237815.0,Appartement,65.3,3,93066,Saint-Denis,93
2023-11-07,234434.0,Appartement,59.0,3,93066,Saint-Denis,93
2022-05-08,414234.0,Appartement,99.7,3,93066,Saint-Denis,93
2022-03-14,206960.0,Appartement,64.0,3,93066,Saint-Denis,93
2024-05-02,225158.0,Appartement,69.7,3,93066,Saint-Denis,93
2022-06-15,337443.0,Appartement,82.8,3,93066,Saint-Denis,93
2022-09-23,378181.0,Appartement,97.8,3,93066,Saint-Denis,93
2022-03-14,209581.0,Appartement,65.8,3,93066,Saint-Denis,93
2023-12-19,269032.0,Appartement,77.5,3,93066,Saint-Denis,93
2023-04-12,266625.0,Appartement,74.2,3,93066,Saint-Denis,93
2023-02-06,169616.0,Appartement,52.9,3,93066,Saint-Denis,93
2022-02-07,354734.0,Appartement,79.5,3,93066,Saint-Denis,93
2024-02-12,257388.0,Appartement,80.4,3,93066,Saint-Denis,93
2024-05-24,332794.0,Appartement,87.8,3,93066,Saint-Denis,93
2022-08-30,265015.0,Appartement,80.3,3,93066,Saint-Denis,93
2024-01-24,457366.0,Appartement,98.3,3,93066,Saint-Denis,93
2022-04-29,255869.0,Appartement,70.0,3,93066,Saint-Denis,93
2022-01-21,209191.0,Appartement,64.1,3,93066,Saint-Denis,93
2022-04-04,272594.0,Appartement,63.6,3,93066,Saint-Denis,93
2023-05-27,324068.0,Appartement,103.1,3,93066,Saint-Denis,93
2022-09-17,304190.0,Appartement,93.9,3,93066,Saint-Denis,93
2023-10-06,265283.0,Appartement,74.5,3,93066,Saint-Denis,93
2023-05-16,289535.0,Appartement,69.9,3,93066,Saint-Denis,93
2024-03-25,343864.0,Appartement,103.5,3,93066,Saint-Denis,93
2022-06-07,253615.0,Appartement,76.6,3,93066,Saint-Denis,93
2023-02-26,255779.0,Appartement,55.8,3,93066,Saint-Denis,93
2024-01-02,330261.0,Appartement,77.4,3,93066,Saint-Denis,93
2024-06-27,438385.0,Appartement,98.3,3,93066,Saint-Denis,93
2023-08-23,407011.0,Appartement,88.7,3,93066,Saint-Denis,93
2023-07-02,338893.0,Appartement,96.8,3,93066,Saint-Denis,93
2022-08-02,270783.0,Appartement,68.3,3,93066,Saint-Denis,93
2024-09-22,247047.0,Appartement,54.6,3,93066,Saint-Denis,93
2022-10-08,227909.0,Appartement,66.3,3,93066,Saint-Denis,93
2023-09-17,375185.0,Appartement,95.4,3,93066,Saint-Denis,93
2024-02-02,311082.0,Appartement,90.2,3,93066,Saint-Denis,93
2022-03-15,388817.0,Appartement,89.4,3,93066,Saint-Denis,93
2024-07-18,431465.0,Appartement,102.5,3,93066,Saint-Denis,93
2022-03-11,319105.0,Appartement,101.2,3,93066,Saint-Denis,93
2023-09-08,265678.0,Appartement,65.8,3,93066,Saint-Denis,93
2023-07-26,307621.0,Appartement,94.6,3,93066,Saint-Denis,93
2022-02-08,357390.0,Appartement,96.1,3,93066,Saint-Denis,93
2022-04-01,358987.0,Appartement,96.5,3,93066,Saint-Denis,93
2024-06-01,235325.0,Appartement,63.4,3,93066,Saint-Denis,93
2022-03-06,329528.0,Appartement,79.4,3,93066,Saint-Denis,93
2022-02-23,292640.0,Appartement,79.9,3,93066,Saint-Denis,93
2023-11-20,424972.0,Appartement,98.9,3,93066,Saint-Denis,93
2023-03-20,561510.0,Appartement,123.8,4,93066,Saint-Denis,93
2024-06-07,413392.0,Appartement,113.2,4,93066,Saint-Denis,93
2022-04-27,521773.0,Appartement,120.2,4,93066,Saint-Denis,93
2023-08-12,463637.0,Appartement,116.4,4,93066,Saint-Denis,93
2024-08-07,548614.0,Appartement,119.7,4,93066,Saint-Denis,93
2024-11-28,388990.0,Appartement,91.7,4,93066,Saint-Denis,93
2024-08-15,374988.0,Appartement,81.2,4,93066,Saint-Denis,93
2022-09-28,512822.0,Appartement,112.4,4,93066,Saint-Denis,93
2023-07-16,437265.0,Appartement,122.9,4,93066,Saint-Denis,93
2023-08-29,245342.0,Appartement,69.9,4,93066,Saint-Denis,93
2023-07-16,321633.0,Appartement,86.1,4,93066,Saint-Denis,93
2022-01-26,363815.0,Appartement,87.7,4,93066,Saint-Denis,93
2023-10-20,290090.0,Appartement,72.4,4,93066,Saint-Denis,93
2024-06-27,525073.0,Appartement,118.2,4,93066,Saint-Denis,93
2024-08-13,358550.0,Appartement,94.2,4,93066,Saint-Denis,93
2023-03-23,245798.0,Appartement,66.8,4,93066,Saint-Denis,93
2022-06-12,364989.0,Appartement,90.7,4,93066,Saint-Denis,93
2023-10-06,334728.0,Appartement,82.2,4,93066,Saint-Denis,93
2023-06-13,478931.0,Appartement,125.8,4,93066,Saint-Denis,93
2024-10-10,403724.0,Appartement,113.7,4,93066,Saint-Denis,93
2022-10-28,297902.0,Appartement,72.6,4,93066,Saint-Denis,93
2023-04-22,499271.0,Appartement,120.5,4,93066,Saint-Denis,93
2024-11-03,228329.0,Appartement,71.8,4,93066,Saint-Denis,93
2022-03-27,482151.0,Appartement,119.8,4,93066,Saint-Denis,93
2023-06-15,347561.0,Appartement,100.0,4,93066,Saint-Denis,93
2023-12-25,400062.0,Appartement,127.2,4,93066,Saint-Denis,93
2023-04-26,316427.0,Appartement,99.2,4,93066,Saint-Denis,93
2024-06-27,281631.0,Appartement,86.9,4,93066,Saint-Denis,93
2023-02-22,232367.0,Appartement,71.7,4,93066,Saint-Denis,93
2024-05-01,315922.0,Appartement,85.4,4,93066,Saint-Denis,93
2023-08-03,261186.0,Appartement,69.0,4,93066,Saint-Denis,93
2024-01-08,267124.0,Appartement,73.6,4,93066,Saint-Denis,93
2024-02-07,323076.0,Appartement,86.0,4,93066,Saint-Denis,93
2022-03-05,439281.0,Appartement,94.7,4,93066,Saint-Denis,93
2022-11-04,238263.0,Appartement,74.7,4,93066,Saint-Denis,93
2023-03-10,388976.0,Appartement,123.1,4,93066,Saint-Denis,93
2024-11-06,455920.0,Appartement,116.4,4,93066,Saint-Denis,93
2023-03-17,486260.0,Appartement,114.9,4,93066,Saint-Denis,93
2022-11-04,357774.0,Appartement,88.8,4,93066,Saint-Denis,93
2022-06-10,415750.0,Appartement,88.9,4,93066,Saint-Denis,93
2023-04-05,581086.0,Appartement,125.9,4,93066,Saint-Denis,93
2024-05-06,471400.0,Appartement,100.8,4,93066,Saint-Denis,93
2024-12-16,327936.0,Appartement,99.1,4,93066,Saint-Denis,93
2024-12-10,470968.0,Appartement,115.8,4,93066,Saint-Denis,93
2023-02-04,353852.0,Appartement,97.9,4,93066,Saint-Denis,93
2023-05-15,422823.0,Appartement,118.2,4,93066,Saint-Denis,93
2024-01-12,373768.0,Appartement,85.6,4,93066,Saint-Denis,93
2022-08-25,286361.0,Appartement,79.3,4,93066,Saint-Denis,93
2024-04-19,415749.0,Appartement,109.0,4,93066,Saint-Denis,93
2024-11-01,321780.0,Appartement,87.7,4,93066,Saint-Denis,93
2024-09-18,255383.0,Appartement,69.3,4,93066,Saint-Denis,93
2024-05-07,395028.0,Appartement,103.4,4,93066,Saint-Denis,93
2022-09-14,349383.0,Appartement,79.2,4,93066,Saint-Denis,93
2024-04-14,434262.0,Appartement,124.0,4,93066,Saint-Denis,93
2023-06-18,448320.0,Appartement,107.8,4,93066,Saint-Denis,93
2022-08-30,422635.0,Appartement,115.7,4,93066,Saint-Denis,93
2022-10-31,262865.0,Appartement,69.6,4,93066,Saint-Denis,93
2023-02-10,416851.0,Appartement,101.5,4,93066,Saint-Denis,93
2022-02-01,549232.0,Appartement,122.4,4,93066,Saint-Denis,93
2024-08-20,283357.0,Appartement,75.1,4,93066,Saint-Denis,93
2022-03-11,372188.0,Appartement,112.2,4,93066,Saint-Denis,93
2022-12-08,372881.0,Appartement,118.1,4,93066,Saint-Denis,93
2024-12-20,426458.0,Appartement,128.2,4,93066,Saint-Denis,93
2023-12-27,559988.0,Appartement,123.6,4,93066,Saint-Denis,93
2023-05-10,305443.0,Appartement,72.6,4,93066,Saint-Denis,93
2023-11-21,364617.0,Appartement,110.3,4,93066,Saint-Denis,93
2022-04-03,418399.0,Appartement,102.5,4,93066,Saint-Denis,93
2024-07-08,314842.0,Appartement,69.1,4,93066,Saint-Denis,93
2024-06-11,504804.0,Appartement,123.0,4,93066,Saint-Denis,93
2022-10-03,320736.0,Appartement,83.0,4,93066,Saint-Denis,93
2024-11-09,474187.0,Appartement,111.6,4,93066,Saint-Denis,93
2024-01-28,315296.0,Appartement,69.8,4,93066,Saint-Denis,93
2023-10-19,412605.0,Appartement,107.8,4,93066,Saint-Denis,93
2023-07-27,362392.0,Appartement,92.6,4,93066,Saint-Denis,93
2023-09-01,409549.0,Appartement,125.2,4,93066,Saint-Denis,93
2024-11-26,307391.0,Appartement,96.2,4,93066,Saint-Denis,93
2024-05-23,491798.0,Appartement,122.2,4,93066,Saint-Denis,93
2023-01-01,307945.0,Appartement,82.8,4,93066,Saint-Denis,93
2023-03-08,400726.0,Appartement,125.8,4,93066,Saint-Denis,93
2023-10-06,327331.0,Appartement,92.1,4,93066,Saint-Denis,93
2022-08-31,301894.0,Appartement,84.7,5,93066,Saint-Denis,93
2023-04-04,384812.0,Appartement,99.2,5,93066,Saint-Denis,93
2023-06-16,518368.0,Appartement,145.2,5,93066,Saint-Denis,93
2023-04-20,657627.0,Appartement,153.1,5,93066,Saint-Denis,93
2023-02-28,428517.0,Appartement,128.3,5,93066,Saint-Denis,93
2022-12-12,467672.0,Appartement,119.5,5,93066,Saint-Denis,93
2023-02-04,358162.0,Appartement,79.1,5,93066,Saint-Denis,93
2022-02-22,342450.0,Appartement,77.5,5,93066,Saint-Denis,93
2024-05-23,375545.0,Appartement,105.5,5,93066,Saint-Denis,93
2024-07-18,524608.0,Appartement,133.4,5,93066,Saint-Denis,93
2022-09-03,328113.0,Appartement,99.7,5,93066,Saint-Denis,93
2023-06-23,421930.0,Appartement,111.2,5,93066,Saint-Denis,93
2023-07-25,279009.0,Appartement,83.7,5,93066,Saint-Denis,93
2023-12-26,440114.0,Appartement,133.3,5,93066,Saint-Denis,93
2023-04-01,594641.0,Appartement,138.9,5,93066,Saint-Denis,93
2024-11-04,482830.0,Appartement,133.0,5,93066,Saint-Denis,93
2024-11-16,393457.0,Appartement,102.8,5,93066,Saint-Denis,93
2023-10-07,416742.0,Appartement,128.8,5,93066,Saint-Denis,93
2022-07-25,463302.0,Appartement,145.7,5,93066,Saint-Denis,93
2023-10-13,648611.0,Appartement,148.8,5,93066,Saint-Denis,93
2022-03-14,365951.0,Appartement,91.7,5,93066,Saint-Denis,93
2023-05-19,615195.0,Appartement,150.1,5,93066,Saint-Denis,93
2023-03-27,324353.0,Appartement,87.5,5,93066,Saint-Denis,93
2022-11-07,455159.0,Appartement,128.8,5,93066,Saint-Denis,93
2024-10-14,389978.0,Appartement,114.3,5,93066,Saint-Denis,93
2022-07-01,338862.0,Appartement,98.8,5,93066,Saint-Denis,93
2023-03-15,669466.0,Appartement,150.2,5,93066,Saint-Denis,93
2023-03-04,248964.0,Appartement,77.2,5,93066,Saint-Denis,93
2023-06-23,418878.0,Appartement,131.7,5,93066,Saint-Denis,93
2023-04-26,509767.0,Appartement,124.2,5,93066,Saint-Denis,93
2023-01-04,488688.0,Appartement,126.1,5,93066,Saint-Denis,93
2023-08-22,640792.0,Appartement,144.6,5,93066,Saint-Denis,93
2024-03-14,498801.0,Appartement,128.4,5,93066,Saint-Denis,93
2023-08-29,488030.0,Appartement,123.0,5,93066,Saint-Denis,93
2023-08-12,278123.0,Appartement,84.4,5,93066,Saint-Denis,93
2023-05-22,417263.0,Appartement,109.3,5,93066,Saint-Denis,93
2024-08-09,422487.0,Appartement,128.0,5,93066,Saint-Denis,93
2023-12-13,625074.0,Appartement,150.6,5,93066,Saint-Denis,93
2024-09-17,551491.0,Appartement,130.7,5,93066,Saint-Denis,93
2024-04-23,633095.0,Appartement,141.7,5,93066,Saint-Denis,93
2023-07-03,411157.0,Appartement,129.9,5,93066,Saint-Denis,93
2024-04-17,523391.0,Appartement,116.1,5,93066,Saint-Denis,93
2023-06-20,353271.0,Appartement,81.7,5,93066,Saint-Denis,93
2024-06-24,485236.0,Appartement,129.0,5,93066,Saint-Denis,93
2022-04-22,386878.0,Appartement,109.7,5,93066,Saint-Denis,93
2023-11-27,415808.0,Appartement,97.7,5,93066,Saint-Denis,93
2024-07-05,402089.0,Appartement,126.0,5,93066,Saint-Denis,93
2022-12-08,435824.0,Appartement,108.6,5,93066,Saint-Denis,93
2022-08-14,512961.0,Appartement,118.3,5,93066,Saint-Denis,93
2023-11-07,611513.0,Appartement,150.0,5,93066,Saint-Denis,93
2022-02-13,344301.0,Appartement,86.9,5,93066,Saint-Denis,93
2023-11-14,452598.0,Appartement,138.8,5,93066,Saint-Denis,93
2022-05-10,635355.0,Appartement,147.2,5,93066,Saint-Denis,93
2024-01-12,500566.0,Appartement,127.4,5,93066,Saint-Denis,93
2024-03-21,550450.0,Appartement,118.2,5,93066,Saint-Denis,93
2022-11-27,498015.0,Appartement,143.2,5,93066,Saint-Denis,93
2023-03-18,535024.0,Appartement,147.1,5,93066,Saint-Denis,93
2022-01-28,419554.0,Appartement,119.6,5,93066,Saint-Denis,93
2024-12-14,251469.0,Appartement,79.8,5,93066,Saint-Denis,93
2024-09-20,317592.0,Appartement,84.9,5,93066,Saint-Denis,93
2022-02-19,285998.0,Appartement,80.3,5,93066,Saint-Denis,93
2023-05-22,409574.0,Appartement,94.7,5,93066,Saint-Denis,93
2024-02-13,341473.0,Appartement,79.6,5,93066,Saint-Denis,93
2023-07-07,423894.0,Appartement,127.5,5,93066,Saint-Denis,93
2024-10-30,464527.0,Appartement,143.4,5,93066,Saint-Denis,93
2024-04-30,571416.0,Appartement,132.6,5,93066,Saint-Denis,93
2022-11-07,336293.0,Appartement,78.6,5,93066,Saint-Denis,93
2024-03-12,340772.0,Appartement,84.4,5,93066,Saint-Denis,93
2023-10-02,373969.0,Appartement,92.0,5,93066,Saint-Denis,93
2022-02-17,519817.0,Appartement,137.4,5,93066,Saint-Denis,93
2022-07-24,384740.0,Appartement,100.3,5,93066,Saint-Denis,93
2024-08-23,403157.0,Appartement,97.3,5,93066,Saint-Denis,93
2023-04-01,401748.0,Appartement,106.0,5,93066,Saint-Denis,93
2024-09-16,605266.0,Appartement,151.5,5,93066,Saint-Denis,93
2024-11-03,417011.0,Appartement,98.9,5,93066,Saint-Denis,93
2024-10-14,301468.0,Appartement,95.8,5,93066,Saint-Denis,93
2022-08-10,612368.0,Appartement,133.0,5,93066,Saint-Denis,93
2022-02-20,449603.0,Appartement,111.8,5,93066,Saint-Denis,93
2024-01-28,374674.0,Appartement,107.6,5,93066,Saint-Denis,93
2023-09-29,374068.0,Appartement,113.7,5,93066,Saint-Denis,93
2022-06-21,212412.0,Maison,42.0,1,93066,Saint-Denis,93
2024-09-30,134711.0,Maison,34.5,1,93066,Saint-Denis,93
2024-04-05,188300.0,Maison,50.2,1,93066,Saint-Denis,93
2023-04-22,226623.0,Maison,50.9,1,93066,Saint-Denis,93
2024-04-23,149904.0,Maison,33.4,1,93066,Saint-Denis,93
2022-11-05,173797.0,Maison,41.3,1,93066,Saint-Denis,93
2024-04-12,158274.0,Maison,32.7,1,93066,Saint-Denis,93
2023-03-05,240469.0,Maison,58.9,1,93066,Saint-Denis,93
2024-10-20,278184.0,Maison,55.3,1,93066,Saint-Denis,93
2023-10-22,197628.0,Maison,41.4,1,93066,Saint-Denis,93
2022-06-16,205592.0,Maison,46.0,1,93066,Saint-Denis,93
2022-06-08,264159.0,Maison,60.5,1,93066,Saint-Denis,93
2022-11-28,214872.0,Maison,43.3,1,93066,Saint-Denis,93
2023-02-09,182914.0,Maison,47.9,1,93066,Saint-Denis,93
2022-03-21,242330.0,Maison,45.3,1,93066,Saint-Denis,93
2024-12-10,266785.0,Maison,59.4,1,93066,Saint-Denis,93
2024-05-06,231575.0,Maison,46.8,1,93066,Saint-Denis,93
2024-06-10,182316.0,Maison,44.1,1,93066,Saint-Denis,93
2023-07-10,307952.0,Maison,62.9,1,93066,Saint-Denis,93
2024-02-01,225945.0,Maison,48.0,1,93066,Saint-Denis,93
2023-08-18,192206.0,Maison,49.3,1,93066,Saint-Denis,93
2024-01-31,190466.0,Maison,48.0,1,93066,Saint-Denis,93
2024-08-05,194102.0,Maison,47.9,1,93066,Saint-Denis,93
2022-10-05,159804.0,Maison,38.1,1,93066,Saint-Denis,93
2024-08-28,179358.0,Maison,36.7,1,93066,Saint-Denis,93
2022-11-04,138309.0,Maison,31.8,1,93066,Saint-Denis,93
2022-01-12,249462.0,Maison,46.3,1,93066,Saint-Denis,93
2022-07-12,162632.0,Maison,41.3,1,93066,Saint-Denis,93
2022-05-06,203080.0,Maison,48.4,1,93066,Saint-Denis,93
2022-05-17,239105.0,Maison,51.2,1,93066,Saint-Denis,93
2023-04-08,195775.0,Maison,42.5,1,93066,Saint-Denis,93
2023-01-30,153718.0,Maison,42.4,1,93066,Saint-Denis,93
2024-05-22,203602.0,Maison,40.1,1,93066,Saint-Denis,93
2024-04-05,207102.0,Maison,49.9,1,93066,Saint-Denis,93
2023-02-19,280749.0,Maison,60.9,1,93066,Saint-Denis,93
2023-03-20,131341.0,Maison,33.9,1,93066,Saint-Denis,93
2022-07-29,164153.0,Maison,40.3,1,93066,Saint-Denis,93
2024-02-24,161176.0,Maison,35.5,1,93066,Saint-Denis,93
2023-07-22,209063.0,Maison,41.9,1,93066,Saint-Denis,93
2024-08-27,304986.0,Maison,61.9,1,93066,Saint-Denis,93
2023-04-20,137343.0,Maison,38.1,1,93066,Saint-Denis,93
2022-10-28,236028.0,Maison,62.7,1,93066,Saint-Denis,93
2022-01-01,160410.0,Maison,36.0,1,93066,Saint-Denis,93
2022-04-17,217370.0,Maison,41.7,1,93066,Saint-Denis,93
2024-05-21,180898.0,Maison,35.8,1,93066,Saint-Denis,93
2024-10-21,219491.0,Maison,52.4,1,93066,Saint-Denis,93
2024-03-16,223450.0,Maison,55.4,1,93066,Saint-Denis,93
2024-08-29,186358.0,Maison,43.4,1,93066,Saint-Denis,93
2023-10-12,218179.0,Maison,42.7,1,93066,Saint-Denis,93
2023-03-15,250154.0,Maison,48.2,1,93066,Saint-Denis,93
2023-07-23,326596.0,Maison,61.6,1,93066,Saint-Denis,93
2024-06-23,275525.0,Maison,53.9,1,93066,Saint-Denis,93
2022-09-04,235444.0,Maison,46.9,1,93066,Saint-Denis,93
2023-12-15,215242.0,Maison,49.1,1,93066,Saint-Denis,93
2024-08-12,191401.0,Maison,37.1,1,93066,Saint-Denis,93
2024-05-18,235631.0,Maison,55.8,1,93066,Saint-Denis,93
2023-01-27,176011.0,Maison,38.2,1,93066,Saint-Denis,93
2022-01-22,170616.0,Maison,43.5,1,93066,Saint-Denis,93
2023-02-04,160217.0,Maison,37.7,1,93066,Saint-Denis,93
2022-07-12,131831.0,Maison,31.7,1,93066,Saint-Denis,93
2024-10-26,315957.0,Maison,60.2,1,93066,Saint-Denis,93
2022-03-10,283878.0,Maison,60.5,1,93066,Saint-Denis,93
2024-03-26,246785.0,Maison,51.9,1,93066,Saint-Denis,93
2023-06-03,159627.0,Maison,32.9,1,93066,Saint-Denis,93
2022-03-04,148491.0,Maison,40.1,1,93066,Saint-Denis,93
2024-07-19,309328.0,Maison,58.7,1,93066,Saint-Denis,93
2022-08-01,208809.0,Maison,46.9,1,93066,Saint-Denis,93
2022-11-10,119417.0,Maison,32.7,1,93066,Saint-Denis,93
2022-09-27,210420.0,Maison,53.7,1,93066,Saint-Denis,93
2022-09-02,173955.0,Maison,34.1,1,93066,Saint-Denis,93
2022-05-08,158090.0,Maison,33.3,1,93066,Saint-Denis,93
2023-07-23,212970.0,Maison,41.4,1,93066,Saint-Denis,93
2022-02-04,246846.0,Maison,62.5,1,93066,Saint-Denis,93
2023-10-11,202003.0,Maison,42.0,1,93066,Saint-Denis,93
2024-01-21,233494.0,Maison,59.8,1,93066,Saint-Denis,93
2024-04-05,253005.0,Maison,47.8,1,93066,Saint-Denis,93
2022-05-06,214165.0,Maison,44.6,1,93066,Saint-Denis,93
2024-10-24,170350.0,Maison,33.5,1,93066,Saint-Denis,93
2022-12-20,147286.0,Maison,36.1,1,93066,Saint-Denis,93
2023-02-11,186366.0,Maison,45.5,1,93066,Saint-Denis,93
2022-01-07,358641.0,Maison,82.7,2,93066,Saint-Denis,93
2022-08-30,295898.0,Maison,64.2,2,93066,Saint-Denis,93
2022-06-26,303712.0,Maison,65.7,2,93066,Saint-Denis,93
2022-08-27,340043.0,Maison,76.7,2,93066,Saint-Denis,93
2022-06-26,369279.0,Maison,94.0,2,93066,Saint-Denis,93
2022-02-11,270982.0,Maison,58.1,2,93066,Saint-Denis,93
2023-03-22,434708.0,Maison,86.6,2,93066,Saint-Denis,93
2023-05-21,355619.0,Maison,80.3,2,93066,Saint-Denis,93
2023-01-27,309321.0,Maison,64.1,2,93066,Saint-Denis,93
2023-09-28,421888.0,Maison,85.6,2,93066,Saint-Denis,93
2022-12-31,251325.0,Maison,51.6,2,93066,Saint-Denis,93
2024-04-27,289490.0,Maison,62.7,2,93066,Saint-Denis,93
2023-02-13,236724.0,Maison,60.1,2,93066,Saint-Denis,93
2024-06-19,238352.0,Maison,57.7,2,93066,Saint-Denis,93
2024-01-15,277871.0,Maison,62.0,2,93066,Saint-Denis,93
2024-07-09,314324.0,Maison,66.1,2,93066,Saint-Denis,93
2022-12-16,433366.0,Maison,89.6,2,93066,Saint-Denis,93
2024-02-29,259207.0,Maison,50.8,2,93066,Saint-Denis,93
2024-06-07,261700.0,Maison,56.6,2,93066,Saint-Denis,93
2023-08-15,333936.0,Maison,66.0,2,93066,Saint-Denis,93
2024-10-28,287675.0,Maison,59.2,2,93066,Saint-Denis,93
2023-07-05,375260.0,Maison,76.0,2,93066,Saint-Denis,93
2023-06-13,266580.0,Maison,53.4,2,93066,Saint-Denis,93
2022-08-25,242951.0,Maison,59.7,2,93066,Saint-Denis,93
2024-08-31,351885.0,Maison,74.3,2,93066,Saint-Denis,93
2024-02-02,260286.0,Maison,55.9,2,93066,Saint-Denis,93
2022-03-11,366527.0,Maison,76.6,2,93066,Saint-Denis,93
2024-01-05,245482.0,Maison,64.8,2,93066,Saint-Denis,93
2024-05-13,331062.0,Maison,91.6,2,93066,Saint-Denis,93
2022-07-25,304094.0,Maison,72.3,2,93066,Saint-Denis,93
2022-11-30,247025.0,Maison,58.2,2,93066,Saint-Denis,93
2022-02-14,282933.0,Maison,71.9,2,93066,Saint-Denis,93
2024-06-09,332048.0,Maison,70.5,2,93066,Saint-Denis,93
2023-05-14,377566.0,Maison,84.8,2,93066,Saint-Denis,93
2023-11-23,262288.0,Maison,61.4,2,93066,Saint-Denis,93
2022-03-24,313783.0,Maison,72.6,2,93066,Saint-Denis,93
2024-11-04,500328.0,Maison,96.6,2,93066,Saint-Denis,93
2023-07-06,237107.0,Maison,54.3,2,93066,Saint-Denis,93
2022-02-28,413553.0,Maison,95.7,2,93066,Saint-Denis,93
2023-09-08,222271.0,Maison,57.0,2,93066,Saint-Denis,93
2024-12-09,493178.0,Maison,92.4,2,93066,Saint-Denis,93
2022-10-13,314067.0,Maison,58.7,2,93066,Saint-Denis,93
2022-04-21,232661.0,Maison,55.4,2,93066,Saint-Denis,93
2022-10-17,401121.0,Maison,96.5,2,93066,Saint-Denis,93
2022-12-05,390788.0,Maison,88.3,2,93066,Saint-Denis,93
2023-02-15,342641.0,Maison,71.6,2,93066,Saint-Denis,93
2022-06-14,382335.0,Maison,92.3,2,93066,Saint-Denis,93
2024-06-13,298350.0,Maison,58.0,2,93066,Saint-Denis,93
2024-02-06,215764.0,Maison,53.4,2,93066,Saint-Denis,93
2022-07-24,191230.0,Maison,49.2,2,93066,Saint-Denis,93
2023-03-12,348691.0,Maison,72.1,2,93066,Saint-Denis,93
2024-08-07,450059.0,Maison,93.7,2,93066,Saint-Denis,93
2022-07-16,415785.0,Maison,83.6,2,93066,Saint-Denis,93
2022-10-01,283767.0,Maison,68.0,2,93066,Saint-Denis,93
2023-08-03,287352.0,Maison,68.6,2,93066,Saint-Denis,93
2024-05-19,438389.0,Maison,89.2,2,93066,Saint-Denis,93
2023-12-12,357158.0,Maison,78.3,2,93066,Saint-Denis,93
2022-02-25,359599.0,Maison,72.9,2,93066,Saint-Denis,93
2023-04-27,281251.0,Maison,59.9,2,93066,Saint-Denis,93
2022-01-04,282607.0,Maison,67.1,2,93066,Saint-Denis,93
2022-06-08,390794.0,Maison,78.9,2,93066,Saint-Denis,93
2023-01-20,310193.0,Maison,80.6,2,93066,Saint-Denis,93
